pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,classe
1,-1,1,0,-1,-1,0,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.613884
1,-1,1,0,-1,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.615033
1,1,-1,-1,1,-1,1,-1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.634962
-1,0,-1,0,0,1,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.711192
-1,1,-1,0,0,1,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.712388
-1,-1,0,-1,1,1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.732432
1,-1,1,0,1,-1,-1,1,-1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:45.870970
-1,-1,0,0,1,1,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.891782
-1,-1,0,-1,1,1,1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.892831
1,0,1,0,0,0,-1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.933466
1,0,1,-1,0,0,-1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:45.934651
1,-1,1,-1,1,1,-1,1,-1,Empate,DecisionTree,O venceu,2026-04-22T11:06:45.936377
1,1,-1,-1,-1,-1,0,1,1,O venceu,DecisionTree,Tem jogo,2026-04-22T11:06:46.058336
-1,1,-1,1,0,0,1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.098601
-1,1,-1,1,-1,1,1,-1,1,Empate,DecisionTree,Tem jogo,2026-04-22T11:06:46.100126
1,-1,1,1,0,-1,-1,0,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.284608
1,-1,1,1,-1,-1,-1,0,1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:46.285775
0,0,1,0,-1,-1,1,0,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.327523
0,0,1,0,-1,-1,1,0,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.328544
-1,0,-1,0,1,-1,1,0,1,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.454199
-1,0,1,0,-1,-1,1,0,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.475393
-1,1,1,0,-1,-1,1,0,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.476358
-1,1,1,0,-1,-1,1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.477168
0,-1,1,1,-1,1,-1,1,-1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:46.542489
1,-1,1,-1,1,1,-1,-1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.629361
1,1,-1,-1,-1,-1,0,1,1,O venceu,DecisionTree,Tem jogo,2026-04-22T11:06:46.652264
1,0,1,0,-1,0,0,-1,0,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.673816
1,0,1,0,-1,0,0,-1,1,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.674804
1,0,1,-1,-1,0,0,-1,1,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.675591
0,1,1,0,-1,-1,0,0,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.696530
-1,-1,1,-1,1,-1,0,1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.719099
1,-1,1,-1,0,1,-1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.741645
1,-1,1,-1,1,1,-1,1,-1,Empate,DecisionTree,O venceu,2026-04-22T11:06:46.742792
0,1,0,0,-1,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.764070
0,0,1,1,1,-1,0,-1,0,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.785434
0,0,1,1,1,-1,0,-1,-1,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.786510
1,0,1,1,1,-1,0,-1,-1,Tem jogo,DecisionTree,X venceu,2026-04-22T11:06:46.787395
0,0,-1,0,1,0,1,0,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.830615
0,0,-1,1,1,0,1,0,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.831637
-1,1,1,1,0,-1,-1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.928278
-1,0,1,0,1,1,-1,-1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:46.972925
-1,0,1,1,1,1,-1,-1,0,X venceu,DecisionTree,O venceu,2026-04-22T11:06:46.973990
1,-1,1,1,-1,-1,-1,0,1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:46.996627
1,0,-1,0,0,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.064473
1,0,-1,-1,0,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.065463
1,1,-1,-1,0,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.066235
1,1,0,0,1,0,-1,0,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.088276
1,1,0,0,1,-1,-1,0,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.089255
-1,1,1,0,-1,0,-1,1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.159536
1,-1,1,-1,-1,0,1,1,0,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:47.182909
1,-1,1,-1,-1,0,1,1,-1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:47.183891
1,1,0,-1,1,-1,1,0,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.207568
1,1,0,-1,1,-1,1,-1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.208747
0,1,1,0,-1,-1,0,0,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.230457
0,1,1,0,-1,-1,0,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.231431
-1,1,1,0,-1,-1,0,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.232240
-1,1,1,0,-1,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.232934
0,0,1,1,0,0,-1,-1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.301232
1,-1,1,1,1,-1,-1,-1,0,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:47.303574
0,0,-1,1,0,1,1,-1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.372890
1,1,-1,0,-1,-1,1,-1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.420404
0,1,-1,0,-1,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.490469
1,1,-1,0,-1,-1,1,1,0,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.491463
1,-1,1,1,0,-1,-1,0,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.516114
1,-1,1,1,-1,-1,-1,0,1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:47.517061
1,1,-1,0,-1,0,0,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.610968
1,1,-1,1,-1,0,0,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.611927
0,1,1,0,-1,0,-1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.658878
0,1,1,1,-1,0,-1,1,-1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.659825
1,0,-1,-1,1,1,-1,1,-1,Tem jogo,DecisionTree,Empate,2026-04-22T11:06:47.778865
-1,0,1,-1,1,-1,0,1,1,Tem jogo,DecisionTree,O venceu,2026-04-22T11:06:47.850637
